time,m_target_x,m_target_y,m_target_z
238.3166666671795,-0.7228838048519651,-0.1926219834644298,0.6635780106129007
238.3333333338462,-0.7225497219118971,-0.1936934046697174,0.6636299905463083
238.35000000051292,-0.722213631889733,-0.19476267372805695,0.663682884241367
238.36666666717963,-0.7218755357190563,-0.19582977875868984,0.6637367013218781
238.38333333384634,-0.7215354343390217,-0.19689470790490904,0.6637914514305226
238.40000000051305,-0.7211933286943563,-0.1979574493341749,0.6638471442281437
238.41666666717975,-0.720849219735352,-0.19901799123826477,0.6639037893930266
238.43333333384646,-0.7205031084178675,-0.20007632183338842,0.6639613966201748
238.45000000051317,-0.7201549957033236,-0.2011324293603256,0.6640199756205829
238.46666666717988,-0.7198048825586985,-0.2021863020845636,0.6640795361205072
238.4833333338466,-0.7194527699565297,-0.20323792829641188,0.6641400878607308
238.5000000005133,-0.7190986588749063,-0.20428729631114995,0.6642016405958295
238.51666666718,-0.7187425502974707,-0.2053343944691419,0.6642642040934305
238.5333333338467,-0.7183844452134137,-0.20637921113597216,0.6643277881334707
238.55000000051342,-0.7180243446174701,-0.20742173470258196,0.664392402507452
238.56666666718013,-0.7176622495099205,-0.20846195358538233,0.664458057017692
238.58333333384684,-0.717298160896583,-0.20949985622640085,0.6645247614765736
238.60000000051355,-0.7169320797888153,-0.21053543109339443,0.6645925257057909
238.61666666718025,-0.71656400720351,-0.21156866667998409,0.6646613595355924
238.63333333384696,-0.7161939441630891,-0.21259955150578944,0.664731272804022
238.65000000051367,-0.7158218916955068,-0.2136280741165409,0.6648022753561572
238.66666666718038,-0.7154478508342403,-0.21465422308422435,0.6648743770433438
238.6833333338471,-0.7150718226182928,-0.2156779870071931,0.6649475877224293
238.7000000005138,-0.7146938080921874,-0.2166993545103006,0.6650219172549929
238.7166666671805,-0.7143138083059627,-0.21771831424503404,0.6650973755065742
238.7333333338472,-0.713931824315175,-0.21873485488962469,0.6651739723458976
238.75000000051392,-0.7135478571808891,-0.21974896514919132,0.6652517176440967
238.76666666718063,-0.713161907969681,-0.22076063375585045,0.6653306212739343
238.78333333384734,-0.7127739777536324,-0.22176984946884792,0.6654106931090219
238.80000000051405,-0.7123840676103251,-0.22277660107469058,0.665491943023036
238.81666666718075,-0.7119921786228447,-0.22378087738725555,0.6655743808889321
238.83333333384746,-0.7115983118797694,-0.2247826672479317,0.6656580165781586
238.85000000051417,-0.7112024684751742,-0.22578195952572877,0.6657428599598654
